id,handle,title,description,vendor,category,type,tags,price,compare_at_price,image_url,image_alt,seo_title,seo_description,in_stock,featured,created_at,updated_at,image_url_1,image_url_2,image_url_3,image_url_4,image_url_5
1112,sennheiser-x844-ha-noise-cancelling-headphones,Sennheiser X844-HA Noise Cancelling Headphones,"<p>Experience the ultimate in headphones with the Sennheiser X844-HA Noise Cancelling Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Sennheiser,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",785.45,942.54,https://m.media-amazon.com/images/I/sennheiser-x844-ha-noise-cancelling-headphones-pic-1.jpg,Sennheiser X844-HA Noise Cancelling Headphones,Sennheiser X844-HA Noise Cancelling Headphones | Top Rated Headphones,Buy the Sennheiser X844-HA Noise Cancelling Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/sennheiser-x844-ha-noise-cancelling-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/sennheiser-x844-ha-noise-cancelling-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/sennheiser-x844-ha-noise-cancelling-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/sennheiser-x844-ha-noise-cancelling-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/sennheiser-x844-ha-noise-cancelling-headphones-pic-5.jpg
1113,anker-x661-br-true-wireless-earbuds,Anker X661-BR True Wireless Earbuds,"<p>Experience the ultimate in headphones with the Anker X661-BR True Wireless Earbuds. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Anker,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",304.59,365.51,https://m.media-amazon.com/images/I/anker-x661-br-true-wireless-earbuds-pic-1.jpg,Anker X661-BR True Wireless Earbuds,Anker X661-BR True Wireless Earbuds | Top Rated Headphones,Buy the Anker X661-BR True Wireless Earbuds at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/anker-x661-br-true-wireless-earbuds-pic-1.jpg,https://m.media-amazon.com/images/I/anker-x661-br-true-wireless-earbuds-pic-2.jpg,https://m.media-amazon.com/images/I/anker-x661-br-true-wireless-earbuds-pic-3.jpg,https://m.media-amazon.com/images/I/anker-x661-br-true-wireless-earbuds-pic-4.jpg,https://m.media-amazon.com/images/I/anker-x661-br-true-wireless-earbuds-pic-5.jpg
1114,beats-x726-ef-bluetooth-headphones,Beats X726-EF Bluetooth Headphones,"<p>Experience the ultimate in headphones with the Beats X726-EF Bluetooth Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Beats,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",2277.27,2732.72,https://m.media-amazon.com/images/I/beats-x726-ef-bluetooth-headphones-pic-1.jpg,Beats X726-EF Bluetooth Headphones,Beats X726-EF Bluetooth Headphones | Top Rated Headphones,Buy the Beats X726-EF Bluetooth Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/beats-x726-ef-bluetooth-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/beats-x726-ef-bluetooth-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/beats-x726-ef-bluetooth-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/beats-x726-ef-bluetooth-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/beats-x726-ef-bluetooth-headphones-pic-5.jpg
1115,beats-x438-ak-bluetooth-headphones,Beats X438-AK Bluetooth Headphones,"<p>Experience the ultimate in headphones with the Beats X438-AK Bluetooth Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Beats,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",1303.73,1564.48,https://m.media-amazon.com/images/I/beats-x438-ak-bluetooth-headphones-pic-1.jpg,Beats X438-AK Bluetooth Headphones,Beats X438-AK Bluetooth Headphones | Top Rated Headphones,Buy the Beats X438-AK Bluetooth Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/beats-x438-ak-bluetooth-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/beats-x438-ak-bluetooth-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/beats-x438-ak-bluetooth-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/beats-x438-ak-bluetooth-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/beats-x438-ak-bluetooth-headphones-pic-5.jpg
1116,jbl-x826-kx-noise-cancelling-headphones,JBL X826-KX Noise Cancelling Headphones,"<p>Experience the ultimate in headphones with the JBL X826-KX Noise Cancelling Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",JBL,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",727.47,872.96,https://m.media-amazon.com/images/I/jbl-x826-kx-noise-cancelling-headphones-pic-1.jpg,JBL X826-KX Noise Cancelling Headphones,JBL X826-KX Noise Cancelling Headphones | Top Rated Headphones,Buy the JBL X826-KX Noise Cancelling Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/jbl-x826-kx-noise-cancelling-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/jbl-x826-kx-noise-cancelling-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/jbl-x826-kx-noise-cancelling-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/jbl-x826-kx-noise-cancelling-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/jbl-x826-kx-noise-cancelling-headphones-pic-5.jpg
1117,jbl-x828-nf-true-wireless-earbuds,JBL X828-NF True Wireless Earbuds,"<p>Experience the ultimate in headphones with the JBL X828-NF True Wireless Earbuds. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",JBL,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",1729.4,2075.28,https://m.media-amazon.com/images/I/jbl-x828-nf-true-wireless-earbuds-pic-1.jpg,JBL X828-NF True Wireless Earbuds,JBL X828-NF True Wireless Earbuds | Top Rated Headphones,Buy the JBL X828-NF True Wireless Earbuds at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/jbl-x828-nf-true-wireless-earbuds-pic-1.jpg,https://m.media-amazon.com/images/I/jbl-x828-nf-true-wireless-earbuds-pic-2.jpg,https://m.media-amazon.com/images/I/jbl-x828-nf-true-wireless-earbuds-pic-3.jpg,https://m.media-amazon.com/images/I/jbl-x828-nf-true-wireless-earbuds-pic-4.jpg,https://m.media-amazon.com/images/I/jbl-x828-nf-true-wireless-earbuds-pic-5.jpg
1118,jbl-x423-gz-bluetooth-headphones,JBL X423-GZ Bluetooth Headphones,"<p>Experience the ultimate in headphones with the JBL X423-GZ Bluetooth Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",JBL,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",393.7,472.44,https://m.media-amazon.com/images/I/jbl-x423-gz-bluetooth-headphones-pic-1.jpg,JBL X423-GZ Bluetooth Headphones,JBL X423-GZ Bluetooth Headphones | Top Rated Headphones,Buy the JBL X423-GZ Bluetooth Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/jbl-x423-gz-bluetooth-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/jbl-x423-gz-bluetooth-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/jbl-x423-gz-bluetooth-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/jbl-x423-gz-bluetooth-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/jbl-x423-gz-bluetooth-headphones-pic-5.jpg
1119,sony-x865-yx-bluetooth-headphones,Sony X865-YX Bluetooth Headphones,"<p>Experience the ultimate in headphones with the Sony X865-YX Bluetooth Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Sony,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",174.47,209.36,https://m.media-amazon.com/images/I/sony-x865-yx-bluetooth-headphones-pic-1.jpg,Sony X865-YX Bluetooth Headphones,Sony X865-YX Bluetooth Headphones | Top Rated Headphones,Buy the Sony X865-YX Bluetooth Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/sony-x865-yx-bluetooth-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/sony-x865-yx-bluetooth-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/sony-x865-yx-bluetooth-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/sony-x865-yx-bluetooth-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/sony-x865-yx-bluetooth-headphones-pic-5.jpg
1120,sennheiser-x173-cr-noise-cancelling-headphones,Sennheiser X173-CR Noise Cancelling Headphones,"<p>Experience the ultimate in headphones with the Sennheiser X173-CR Noise Cancelling Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Sennheiser,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",2952.02,3542.42,https://m.media-amazon.com/images/I/sennheiser-x173-cr-noise-cancelling-headphones-pic-1.jpg,Sennheiser X173-CR Noise Cancelling Headphones,Sennheiser X173-CR Noise Cancelling Headphones | Top Rated Headphones,Buy the Sennheiser X173-CR Noise Cancelling Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/sennheiser-x173-cr-noise-cancelling-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/sennheiser-x173-cr-noise-cancelling-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/sennheiser-x173-cr-noise-cancelling-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/sennheiser-x173-cr-noise-cancelling-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/sennheiser-x173-cr-noise-cancelling-headphones-pic-5.jpg
1121,bose-x244-vf-true-wireless-earbuds,Bose X244-VF True Wireless Earbuds,"<p>Experience the ultimate in headphones with the Bose X244-VF True Wireless Earbuds. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Bose,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",1917.94,2301.53,https://m.media-amazon.com/images/I/bose-x244-vf-true-wireless-earbuds-pic-1.jpg,Bose X244-VF True Wireless Earbuds,Bose X244-VF True Wireless Earbuds | Top Rated Headphones,Buy the Bose X244-VF True Wireless Earbuds at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/bose-x244-vf-true-wireless-earbuds-pic-1.jpg,https://m.media-amazon.com/images/I/bose-x244-vf-true-wireless-earbuds-pic-2.jpg,https://m.media-amazon.com/images/I/bose-x244-vf-true-wireless-earbuds-pic-3.jpg,https://m.media-amazon.com/images/I/bose-x244-vf-true-wireless-earbuds-pic-4.jpg,https://m.media-amazon.com/images/I/bose-x244-vf-true-wireless-earbuds-pic-5.jpg
1122,sony-x889-nx-true-wireless-earbuds,Sony X889-NX True Wireless Earbuds,"<p>Experience the ultimate in headphones with the Sony X889-NX True Wireless Earbuds. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Sony,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",111.64,133.97,https://m.media-amazon.com/images/I/sony-x889-nx-true-wireless-earbuds-pic-1.jpg,Sony X889-NX True Wireless Earbuds,Sony X889-NX True Wireless Earbuds | Top Rated Headphones,Buy the Sony X889-NX True Wireless Earbuds at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/sony-x889-nx-true-wireless-earbuds-pic-1.jpg,https://m.media-amazon.com/images/I/sony-x889-nx-true-wireless-earbuds-pic-2.jpg,https://m.media-amazon.com/images/I/sony-x889-nx-true-wireless-earbuds-pic-3.jpg,https://m.media-amazon.com/images/I/sony-x889-nx-true-wireless-earbuds-pic-4.jpg,https://m.media-amazon.com/images/I/sony-x889-nx-true-wireless-earbuds-pic-5.jpg
1123,apple-x533-jt-noise-cancelling-headphones,Apple X533-JT Noise Cancelling Headphones,"<p>Experience the ultimate in headphones with the Apple X533-JT Noise Cancelling Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Apple,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",2689.67,3227.6,https://store.storeimages.cdn-apple.com/as-images.apple.com/is/apple-x533-jt-noise-cancelling-headphones-gallery-1?wid=1000,Apple X533-JT Noise Cancelling Headphones,Apple X533-JT Noise Cancelling Headphones | Top Rated Headphones,Buy the Apple X533-JT Noise Cancelling Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://store.storeimages.cdn-apple.com/as-images.apple.com/is/apple-x533-jt-noise-cancelling-headphones-gallery-1?wid=1000,https://store.storeimages.cdn-apple.com/as-images.apple.com/is/apple-x533-jt-noise-cancelling-headphones-gallery-2?wid=1000,https://store.storeimages.cdn-apple.com/as-images.apple.com/is/apple-x533-jt-noise-cancelling-headphones-gallery-3?wid=1000,https://store.storeimages.cdn-apple.com/as-images.apple.com/is/apple-x533-jt-noise-cancelling-headphones-gallery-4?wid=1000,https://store.storeimages.cdn-apple.com/as-images.apple.com/is/apple-x533-jt-noise-cancelling-headphones-gallery-5?wid=1000
1124,beats-x586-aq-bluetooth-headphones,Beats X586-AQ Bluetooth Headphones,"<p>Experience the ultimate in headphones with the Beats X586-AQ Bluetooth Headphones. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Beats,Headphones,Headphones,"[""headphones"", ""trending"", ""2026"", ""electronics""]",2946.73,3536.08,https://m.media-amazon.com/images/I/beats-x586-aq-bluetooth-headphones-pic-1.jpg,Beats X586-AQ Bluetooth Headphones,Beats X586-AQ Bluetooth Headphones | Top Rated Headphones,Buy the Beats X586-AQ Bluetooth Headphones at the best price. High-quality headphones product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/beats-x586-aq-bluetooth-headphones-pic-1.jpg,https://m.media-amazon.com/images/I/beats-x586-aq-bluetooth-headphones-pic-2.jpg,https://m.media-amazon.com/images/I/beats-x586-aq-bluetooth-headphones-pic-3.jpg,https://m.media-amazon.com/images/I/beats-x586-aq-bluetooth-headphones-pic-4.jpg,https://m.media-amazon.com/images/I/beats-x586-aq-bluetooth-headphones-pic-5.jpg
1125,bose-x491-uy-portable-bluetooth-speaker,Bose X491-UY Portable Bluetooth Speaker,"<p>Experience the ultimate in home audio & speakers with the Bose X491-UY Portable Bluetooth Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Bose,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",373.49,448.19,https://m.media-amazon.com/images/I/bose-x491-uy-portable-bluetooth-speaker-pic-1.jpg,Bose X491-UY Portable Bluetooth Speaker,Bose X491-UY Portable Bluetooth Speaker | Top Rated Home Audio & Speakers,Buy the Bose X491-UY Portable Bluetooth Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/bose-x491-uy-portable-bluetooth-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/bose-x491-uy-portable-bluetooth-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/bose-x491-uy-portable-bluetooth-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/bose-x491-uy-portable-bluetooth-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/bose-x491-uy-portable-bluetooth-speaker-pic-5.jpg
1126,jbl-x853-vu-portable-bluetooth-speaker,JBL X853-VU Portable Bluetooth Speaker,"<p>Experience the ultimate in home audio & speakers with the JBL X853-VU Portable Bluetooth Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",JBL,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",1411.42,1693.7,https://m.media-amazon.com/images/I/jbl-x853-vu-portable-bluetooth-speaker-pic-1.jpg,JBL X853-VU Portable Bluetooth Speaker,JBL X853-VU Portable Bluetooth Speaker | Top Rated Home Audio & Speakers,Buy the JBL X853-VU Portable Bluetooth Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/jbl-x853-vu-portable-bluetooth-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/jbl-x853-vu-portable-bluetooth-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/jbl-x853-vu-portable-bluetooth-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/jbl-x853-vu-portable-bluetooth-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/jbl-x853-vu-portable-bluetooth-speaker-pic-5.jpg
1127,jbl-x638-se-multi-room-speaker,JBL X638-SE Multi-room Speaker,"<p>Experience the ultimate in home audio & speakers with the JBL X638-SE Multi-room Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",JBL,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",1681.99,2018.39,https://m.media-amazon.com/images/I/jbl-x638-se-multi-room-speaker-pic-1.jpg,JBL X638-SE Multi-room Speaker,JBL X638-SE Multi-room Speaker | Top Rated Home Audio & Speakers,Buy the JBL X638-SE Multi-room Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/jbl-x638-se-multi-room-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/jbl-x638-se-multi-room-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/jbl-x638-se-multi-room-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/jbl-x638-se-multi-room-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/jbl-x638-se-multi-room-speaker-pic-5.jpg
1128,harman-kardon-x190-eh-smart-speaker,Harman Kardon X190-EH Smart Speaker,"<p>Experience the ultimate in home audio & speakers with the Harman Kardon X190-EH Smart Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Harman Kardon,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",2308.43,2770.12,https://m.media-amazon.com/images/I/harman-kardon-x190-eh-smart-speaker-pic-1.jpg,Harman Kardon X190-EH Smart Speaker,Harman Kardon X190-EH Smart Speaker | Top Rated Home Audio & Speakers,Buy the Harman Kardon X190-EH Smart Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/harman-kardon-x190-eh-smart-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/harman-kardon-x190-eh-smart-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/harman-kardon-x190-eh-smart-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/harman-kardon-x190-eh-smart-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/harman-kardon-x190-eh-smart-speaker-pic-5.jpg
1129,bose-x193-ij-smart-speaker,Bose X193-IJ Smart Speaker,"<p>Experience the ultimate in home audio & speakers with the Bose X193-IJ Smart Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Bose,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",1479.17,1775.0,https://m.media-amazon.com/images/I/bose-x193-ij-smart-speaker-pic-1.jpg,Bose X193-IJ Smart Speaker,Bose X193-IJ Smart Speaker | Top Rated Home Audio & Speakers,Buy the Bose X193-IJ Smart Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/bose-x193-ij-smart-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/bose-x193-ij-smart-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/bose-x193-ij-smart-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/bose-x193-ij-smart-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/bose-x193-ij-smart-speaker-pic-5.jpg
1130,sony-x883-it-portable-bluetooth-speaker,Sony X883-IT Portable Bluetooth Speaker,"<p>Experience the ultimate in home audio & speakers with the Sony X883-IT Portable Bluetooth Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Sony,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",445.1,534.12,https://m.media-amazon.com/images/I/sony-x883-it-portable-bluetooth-speaker-pic-1.jpg,Sony X883-IT Portable Bluetooth Speaker,Sony X883-IT Portable Bluetooth Speaker | Top Rated Home Audio & Speakers,Buy the Sony X883-IT Portable Bluetooth Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/sony-x883-it-portable-bluetooth-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/sony-x883-it-portable-bluetooth-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/sony-x883-it-portable-bluetooth-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/sony-x883-it-portable-bluetooth-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/sony-x883-it-portable-bluetooth-speaker-pic-5.jpg
1131,sonos-x591-pj-portable-bluetooth-speaker,Sonos X591-PJ Portable Bluetooth Speaker,"<p>Experience the ultimate in home audio & speakers with the Sonos X591-PJ Portable Bluetooth Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",Sonos,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",2734.2,3281.04,https://m.media-amazon.com/images/I/sonos-x591-pj-portable-bluetooth-speaker-pic-1.jpg,Sonos X591-PJ Portable Bluetooth Speaker,Sonos X591-PJ Portable Bluetooth Speaker | Top Rated Home Audio & Speakers,Buy the Sonos X591-PJ Portable Bluetooth Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,False,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/sonos-x591-pj-portable-bluetooth-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/sonos-x591-pj-portable-bluetooth-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/sonos-x591-pj-portable-bluetooth-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/sonos-x591-pj-portable-bluetooth-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/sonos-x591-pj-portable-bluetooth-speaker-pic-5.jpg
1132,jbl-x716-fy-smart-speaker,JBL X716-FY Smart Speaker,"<p>Experience the ultimate in home audio & speakers with the JBL X716-FY Smart Speaker. Designed for performance and style, this product offers cutting-edge technology and premium features.</p><ul><li>High-performance hardware for seamless operation</li><li>Elegant design that fits any lifestyle</li><li>Industry-leading reliability and support</li></ul>",JBL,Home Audio & Speakers,Home Audio,"[""home audio"", ""trending"", ""2026"", ""electronics""]",2797.94,3357.53,https://m.media-amazon.com/images/I/jbl-x716-fy-smart-speaker-pic-1.jpg,JBL X716-FY Smart Speaker,JBL X716-FY Smart Speaker | Top Rated Home Audio & Speakers,Buy the JBL X716-FY Smart Speaker at the best price. High-quality home audio & speakers product with top-tier features and 2026 technology.,True,True,2026-07-28T06:30:00.000Z,2026-07-28T06:30:00.000Z,https://m.media-amazon.com/images/I/jbl-x716-fy-smart-speaker-pic-1.jpg,https://m.media-amazon.com/images/I/jbl-x716-fy-smart-speaker-pic-2.jpg,https://m.media-amazon.com/images/I/jbl-x716-fy-smart-speaker-pic-3.jpg,https://m.media-amazon.com/images/I/jbl-x716-fy-smart-speaker-pic-4.jpg,https://m.media-amazon.com/images/I/jbl-x716-fy-smart-speaker-pic-5.jpg
